incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident descriptio,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001509336,OTHERS,IAG GBS,31/03/2021 11:24,,Assigned,[GLE001]SAP CFS - RTR module: CUSTOMER CLEARING ERROR,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,IAG GBS,
INC000001509327,IBERIA,IBERIA,31/03/2021 11:06,,In Progress,Incidencia - Facturación de Salida / Estimado,USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,EDIF.110 - ALMACENES GENERALES,RESP. CTROL ING Y GEST. A (3KEMI0)
INC000001509322,IBERIA,IBERIA,31/03/2021 10:50,,Pending,fallo en los USB del ordenador.,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,HARDWARE FAILURE,,1,HANGAR 5,SOPORTE PRODUCCION H6 CAD (AMIRD5PH)
INC000001509321,IBERIA,IBERIA,31/03/2021 10:49,,Pending,LINUX_ibm - obianl1.ib : Perdida de conexion con servidor de WebLogic bi_server1^bi_server1. Call to,Aplicaciones BI,Application Tower,BI,Media,,Mantenimiento BI,INCIDENT,31/03/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001509314,IBERIA,IBERIA,31/03/2021 10:27,,Pending,LINUX_sun - beml: URL error no se ha podido conectar con (http://obian.ib/analytics) despues de 5 re,Aplicaciones BI,Application Tower,BI,Media,Reiniciamos los servicios.,Mantenimiento BI,INCIDENT,31/03/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001509302,IBERIA,IBERIA,31/03/2021 10:07,,In Progress,F34-FALTA FICHERO JUSTIFICACION ERROR 93,USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,1,EDIF.110 - ALMACENES GENERALES,RESP. FACT. INTERL Y AG D (3KEMV0)
INC000001509296,IBERIA,IBERIA,31/03/2021 09:47,,Pending,NEO: ordenador no arranca,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,NEO-MARTINEZ VILLERGAS 49,ESPECIALISTA SALES SUPPOR (ACEV11)
INC000001509291,IBERIA,IBERIA,31/03/2021 09:37,,In Progress,[IPM005] mensaje error al generar FRs,USV_DGMI,Application Tower,Mantenimiento Dir. Técnica – MRO,Media,,Mantenimiento Dir. Técnica,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),PREPARACION TRABAJOS (AMIRT0QA)
INC000001509288,IBERIA,IBERIA,31/03/2021 09:28,,Assigned,Alarm #2 of global parameter 'Status' triggered on 'VSM_VM.ibexp056pvap03@vm-1760_UTUSI'. 2 <= 3.00,MONITORIZACION Y DISPONIBILIDAD DE SERVICIOS,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,PERFORMANCE ISSUE,,1,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001509284,IBERIA,IBERIA,31/03/2021 09:24,,Pending,[ECO002] SITA AMS // KEPLER:INC000001508230 (P2) - [ECO002] SITA AMS // KEPLER: No funcionan ninguno,AIRPORT1_EXT,Application Tower,Aeropuertos,Media,,Mantenimiento Aeropuertos,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001509279,IBERIA,IBERIA,31/03/2021 09:00,,In Progress,SQL Backup Failure - SQL2K12DBGEST & SQL2K12DBREEM,GSAN,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,DATA ISSUE,BACKUP FAILURE,1,SIN IDENTIFICAR,
INC000001509274,IBERIA,IBERIA,31/03/2021 08:49,,Assigned,BKI | Validación de bonos - ADD origen inválido,AM_MTO_IBCOM,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,1,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001509273,IBERIA,IBERIA,31/03/2021 08:44,,Pending,[PORTAL EMPLEADO] Error para activar tarjeta de empleado en Iberia Proxima,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,1,TERMINAL T4,GEST.EQUIPAJES_SERV.AUX (AHMDT01X)
INC000001509268,IBERIA,IBERIA,31/03/2021 09:19,,Pending,Fallo Software:Problemas con el foxit phantom,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MNG. CONTROL MANT. NZI (APXC00NZ)
INC000001509258,IBERIA,IBERIA,31/03/2021 08:15,,Pending,Fallo Software:,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (MADRID BARAJAS),MNG RECURSOS HUB MAD(CAR) (AGDH12)
INC000001509243,IBERIA,IBERIA,31/03/2021 10:11,,In Progress,[FCM001] Copiloto que sale como del grupo CABIN CREW en ARMS,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001509235,IBERIA,IBERIA,31/03/2021 09:46,,Pending,error jerarquia en correo electronico.,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,NEO-MARTINEZ VILLERGAS 49,DELEG TERRITORIAL ESPAÑA (ACVEM0)
INC000001509216,IAG CARGO,IBERIA,31/03/2021 08:35,,In Progress,[CARGO PORTAL],CARGO-PORTAL,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001509180,IBERIA EXPRESS,IBERIA EXPRESS,31/03/2021 00:58,,Assigned,Fallo Software: FALLO INTRANET,Servidores,Server Tower,Server Tower,Baja,,Unidad de Arquitecturas de Sistemas,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001509174,IBERIA,IBERIA,30/03/2021 23:41,,Assigned,LINUX_sun - satelite.ib : CPU use is 99.54%. Call out to SOPORTE LINUX-SISTEMA OPERATIVO OnCall duri,Soporte Linux - Sistema Operativo,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,PERFORMANCE ISSUE,,2,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001509165,IAG CARGO,IAG CARGO,30/03/2021 19:47,,Assigned,[CARGO PORTAL] INC0181229,LDP,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001509163,IBERIA,IBERIA,30/03/2021 19:38,,Pending,"Hi Team, I am not able to login in to the remote machine.If i logged in also it's very slow to work",IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/04/2021,PERFORMANCE ISSUE,,2,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001509160,IAG CARGO,IAG CARGO,30/03/2021 19:28,,Pending,[CIBER] LHR - Data feed from Ciber / Portal systems INC0181102,CARGO-AVCD,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR (MADRID BARAJAS),
INC000001509149,IBERIA,IBERIA,31/03/2021 07:41,,Pending,Fallo Software: Fallo ibterm,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (MADRID BARAJAS),MNG RECURSOS HUB MAD(CAR) (AGDH12)
INC000001509131,IBERIA,IBERIA,31/03/2021 02:30,,Assigned,msg=SCOM - Windows on d102ac09-a22663a1-d362-4e30-9795-d43a518f3007_D102AC09.delegaciones.iberia.i,E-Security,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,PROCESS FAILURE,,1,SIN IDENTIFICAR,
INC000001509130,IBERIA,IBERIA,31/03/2021 02:40,,Assigned,SCOM - Windows on e102ac01-e714a224-266e-428c-9ac8-09f26cfa9643_The trusts between this domain (IAGC,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,PERFORMANCE ISSUE,,1,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001509128,IBERIA,IBERIA,31/03/2021 01:05,,Pending,IBPROXIMA - VUELO OVIEDO - MADRID 31 de marzo a las 21.40 horas,JAVA Apps Support,Application Tower,RRHH,Baja,31-03 sent mail to Incidencias Tarifas team with details 31-03 sent mail to user with details,Mantenimiento Corporativa y RRHH,INCIDENT,31/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001509127,IBERIA,IBERIA,31/03/2021 00:50,,Pending,Fallo Software: acceso pc,IAG SITA Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/04/2021,SOFTWARE FAILURE,,1,TERMINAL T4,DESPACHO AVIONES_AG. ADM. (AHMDC01A)
INC000001509117,IBERIA,IBERIA,30/03/2021 22:42,,In Progress,[PORTAL EMPLEADO]Problema para solicitar nueva tarjeta de identificación,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,HANGAR 5,TMA MECANICA. PROD CAD2 H (AMIRD4GC)
INC000001509114,IBERIA,IBERIA,30/03/2021 22:29,,Pending,ALEJANDRIA // SAP:,USV_NON_SAP_APPS,Application Tower,Mantenimiento Dir. Técnica – MRO,Media,,Mantenimiento Dir. Técnica,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,EDIFICIO T.M.A. - ALMACENES,INGENIERIA SISTEMAS (AMIRT0RA)
INC000001509106,IBERIA,IBERIA,30/03/2021 21:08,,Pending,EFB Tablets de pilotos: Surface,EFB_Tablets,Delivery,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,EN EL AVIÓN - A340,FLOTA A340 Pilotos (AVVIL0A1)
INC000001509105,IBERIA,IBERIA,30/03/2021 20:42,,In Progress,[ICC002] SALESFORCE SERVICE CLOUD - Incidencia pago SEPA en Salesforce,NIIT_MTO_SFC_CRM,Application Tower,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR,
INC000001509093,IBERIA,IBERIA,30/03/2021 19:04,,Assigned,"PD:IB6659/01APRMAD,NAMFLORES",RESIBER GARANTIA CKI,Delivery,Delivery,Media,,Mantenimiento Pasaje,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,SIN IDENTIFICAR (Madrid),
INC000001509090,IBERIA,IBERIA,30/03/2021 19:06,,Pending,[CARGO PORTAL] CERTIFICATE ISSUE,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR,
INC000001509073,IBERIA,IBERIA,30/03/2021 17:27,,Pending,[GPR009],Remedy /BMC Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Media,,Mantenimiento Herramientas IT & DBAs,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,SISTEMAS(MANDOS-ANÁLISIS-PRODU,MNG. SOPORTE DE APLICACIO (ASXAG1)
INC000001509067,IBERIA,IBERIA,30/03/2021 16:54,,Assigned,LINUX_sun - sercoml1.ib : Process aduanas.jar is not running. Call out to SOPORTE LINUX-SISTEMA OPER,MONITORIZACION Y DISPONIBILIDAD DE SERVICIOS,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001509039,IBERIA,IBERIA,30/03/2021 14:44,,Pending,Fallo Software: Problemas Teams + Meets,IAG EUC Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,NEO-MARTINEZ VILLERGAS 49,CRM & MARKETING AUTOMATIO (BCLCI0)
INC000001509034,IBERIA,IBERIA,30/03/2021 14:28,,Assigned,LINUX - rhel7::MEMORY::Total::PageOut,ESecurity_Splunk,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001509008,IBERIA,IBERIA,30/03/2021 13:32,,Pending,Fallo Software: Pantallas de Información en Zona 850,SSI,Service Ops Tower,Service Ops Tower,Media,,Unidad Control del Servicio,INCIDENT,01/04/2021,SOFTWARE FAILURE,,2,TERMINAL T4,ASIST.PAX T4_TRA_SPV (AHMDST4V)
INC000001509003,IBERIA,IBERIA,30/03/2021 13:03,,Pending,SPPRE running out of C drive space,Sharepoint Apps Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,"31/03: Sent mail to the user, waiting for confirmation.",Mantenimiento Corporativa y RRHH,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR,
INC000001508999,IBERIA,IBERIA,30/03/2021 12:56,,Pending,ELM [ADM001]: VOLCADO ALUMNOS ELM-IBLEARNING,PeopleSoft Apps Support,Application Tower,RRHH,Media,sent analysis to user asked for course details,Mantenimiento Corporativa y RRHH,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,NEO-MARTINEZ VILLERGAS 49,FORMACIÓN Y GEST. CONOCIM (3HRS00)
INC000001508997,IBERIA,IBERIA,30/03/2021 12:52,,Assigned,[GTR004] NEMONo se puede acceder a NEMO PRE,OAM/OIM/OVD/OIF/OSB Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,,Mantenimiento Herramientas IT & DBAs,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,DESCONOCIDO,COORDINADOR PROYECTOS&APL (AVF0AA)
INC000001508995,IBERIA,IBERIA,30/03/2021 12:48,,Pending,[COM] Transbank [CL] Rechazos por código TRANS_-3 por “error en transacción”,MTO_TERCEROS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001508988,IBERIA,IBERIA,30/03/2021 12:38,,In Progress,"[ICC002] SALESFORCE SERVICE CLOUD: user cannot close NOTs, and needs to be able to work them",NIIT_MTO_SFC_CRM,Application Tower,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,NEO-MARTINEZ VILLERGAS 49,CUSTOMER CENTER B2B & CLA (BCLMI0)
INC000001508986,IBERIA,IBERIA,30/03/2021 12:06,,Assigned,[SRV] Bonos | Pago con bono: Error PMT_PPM_DISCOUNT_8102,Digital Business,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,30/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001508980,IBERIA,IBERIA,30/03/2021 11:57,,Assigned,[TRYP]: Al buscar un candidato no le sale ningun candidato para solicitar un cambio de turno,AIRPORT2_GEO001_EXT,Application Tower,Aeropuertos,Media,,Mantenimiento Aeropuertos,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR (MADRID BARAJAS),T.C.MAD- OPER. (AGDM00MB)
INC000001508979,IBERIA,IBERIA,30/03/2021 11:59,,Assigned,[SRV] Bonos | Pago con bono: Error PMT_PPM_8017,AM_MTO_IBCOM,Application Tower,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001508966,IBERIA,IBERIA,30/03/2021 11:30,,Assigned,[SRV] CKI | aumento error IB_00005 “Unexpected server error” desde hoy 30/03,gar_front_ibis_wcs,Delivery,Delivery,Media,"[DS] CONTEXTO: ""Analizando errores en PRO se observa un aumento del error 423 con descripción SIMULTANEOUS_CALL No pueden realizarse llamadas simult?neas al servicio Dejamos la query de kibana: http://ibiskibana.corp.iberia.es/goto/336d2c473a070236fc409d088c8d5987 Se ha visto que el error es debido a que Angular llama de forma asíncrona a servicio de Digital-Boarding, cuando debería ser síncrona. "" SOLUCION: Desde Angular se deberá hacer un fix al desarrollo de manera que siempre hagamos llamadas síncronas a este nuevo servicio. Es decir, tenemos que esperar la respuesta del servicio /boarding-document para poder llamar al serivio de digital-boarding.",MANTENIMIENTO IB.COM,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001508952,IBERIA,IBERIA,30/03/2021 10:53,,Pending,Tablet: No puede ingresar con contraseña y no puede ingresar al WI FI,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,TALLER MOTORES,BANCO DE PRUEBAS (AMITM0GA)
INC000001508943,IBERIA,IBERIA,30/03/2021 17:11,,Assigned,[COM046] Incident Multinúcleo: AM_MTO_IBCOM /Priority: LOW,MN_SUPPORT_GAR,Delivery,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR,
INC000001508932,IBERIA,IBERIA,30/03/2021 16:14,,Pending,P09: Problemas Billetes free,JAVA Apps Support,Application Tower,RRHH,Baja,31/03: Sent second reminder. 30/03: Sent mail to the user asking for screenshots.,Mantenimiento Corporativa y RRHH,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,NEO-MARTINEZ VILLERGAS 49,RESP. LOGÍSTICA (ABA000)
INC000001508931,IBERIA,IBERIA,30/03/2021 16:12,,Pending,LINUX - bdapricel1 : Total CPU utilization. mc_host=bdapricel1 mc_host_class=Linux mc_host_address=1,DBA-Server-Support,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001508922,IBERIA,IBERIA,30/03/2021 15:35,,Pending,Fallo Software: Problemas con el navegador del usuario,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MAINTROL (AMNLR00C)
INC000001508899,IBERIA,IBERIA,30/03/2021 13:27,,Pending,EFB Tablets de pilotos:,EFB_Tablets,Delivery,FLIGHT OPERATIONS,Baja,,Mantenimiento Operaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,EN EL AVIÓN - A340,FLOTA A340 Pilotos (AVVIL0A1)
INC000001508898,IBERIA,IBERIA,30/03/2021 13:26,,Pending,[FCM001] (BR-IBE-86482) Air and Cabin Crew Links no se muestran en ARMS ARCHIVE,FNO-MANTENIMIENTO TERCEROS,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001508894,IBERIA,IBERIA,30/03/2021 13:13,,Assigned,[SRV] Bonos | Error ORM_ORS_9017 en mergeo de Bonos,AM_MTO_IBIS,Application Tower,Ib.com,Baja,,MANTENIMIENTO IB.COM,INCIDENT,30/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001508892,IBERIA,IBERIA,30/03/2021 12:59,,Assigned,SAP CFS PRA IBERIA - SAL SAS invoices rejected in SII transaction in SAP CFS PRA Iberia,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR,
INC000001508887,IBERIA,IBERIA,30/03/2021 12:40,,In Progress,"Mail message from CONTROL-M: Ha fallado el job D18OFARS en zlc, avisar en horario laboral a USCIBMAM",USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001508881,OTHERS,IAG GBS,30/03/2021 12:43,,Assigned,[GLE001] SAP CFS - DOC module: INC000001506123 - [TANYA] Lack of data from Tanya to CFS - 09-12.03,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,IAG GBS,
INC000001508880,IBERIA,IBERIA,30/03/2021 12:02,,Assigned,[GLE001] SAP CFS - DOC module:,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR,
INC000001508873,IBERIA,IBERIA,30/03/2021 11:35,,In Progress,"we could see failures in SecurityInformationImplResource , Could you please check ? https://jpb1901",AM_MTO_IBIS,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,30/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001508872,IBERIA,IBERIA,30/03/2021 11:42,,Pending,Problema con multifunción,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,PRINTING FAILURE,,2,EDIF.103 - HANGAR 1,MNG. REGISTROS TÉCNICOS (AMNB01)
INC000001508852,IBERIA,IBERIA,30/03/2021 10:26,,Assigned,[TRYP]: Cambios destinos en TRYP no funciona. Nº NÓMINA 949126,AIRPORT2_GEO001_EXT,Application Tower,Aeropuertos,Media,,Mantenimiento Aeropuertos,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,EDIF.101 - HANGAR 3,OFICINA ADMINISTRATIVA AZ (AMNLL0A0)
INC000001508847,IBERIA,IBERIA,30/03/2021 10:43,,In Progress,[GPR009],Remedy /BMC Support,Application Tower,Mantenimiento Herramientas IT & DBAs,Baja,,Mantenimiento Herramientas IT & DBAs,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,TALLER MOTORES,MANAGER. INGENIERIA (MOTO (AMITX0)
INC000001508837,IBERIA,IBERIA,30/03/2021 10:38,,Assigned,[GLE001] SAP CFS - DOC module:FO 100236231 wrong status,FINANCE-SUPPORT,Application Tower,FINANCE,Baja,,Mantenimiento Financiero,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR,
INC000001508835,IBERIA,IBERIA,30/03/2021 10:28,,Pending,Fallo Software:mensaje de error al editar documentos en teams,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,NEO-MARTINEZ VILLERGAS 49,MARCA & MARKETING (ACFM00)
INC000001508818,IBERIA,IBERIA,30/03/2021 10:49,,Pending,Dispositivo averiado. no carga,Mobiles,Network Tower,Network Tower,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,30/03/2021,TELEPHONY FAILURE,DEVICE,2,EDIF.101 - HANGAR 3,TMA PROD LINEA MAD (AMNLL0GC)
INC000001508817,IBERIA,IBERIA,30/03/2021 12:49,,Assigned,[Reloj Fichaje Huella]INCIDENCIA RELOJ TFS8,SSI,Service Ops Tower,Service Ops Tower,Baja,,Unidad Control del Servicio,INCIDENT,01/04/2021,SOFTWARE FAILURE,,2,TFS AEROPUERTO,PERSONAL TENERIFE SUR (AHALU0EP)
INC000001508811,IBERIA,IBERIA,30/03/2021 08:59,,Assigned,IB+ | [FF30447825] No le llega PIN de ninguna manera,NIIT_MTO_LOYALTY,Application Tower,Comercial y CRM,Media,,Mantenimiento Comercial y CRM,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001508793,IBERIA,IBERIA,30/03/2021 07:36,,Pending,Fallo Software: Actualización JAVA,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,TALLER MOTORES,COMPLETACION RB211 (AMITR0GA)
INC000001508786,IBERIA,IBERIA,30/03/2021 07:12,,In Progress,LINUX_sun - Parametro /BEAWLS_J2EE_APPS/ibcom_A_255.7^290269283/ActiveVersionState esta en CRITICAL.,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,30/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001508745,IBERIA,IBERIA,30/03/2021 09:57,,Assigned,Fallo Peoplesoft:No activa la Hoja de Horas para poder grabar fichajes desde el 17 de marzo nn 69022,PeopleSoft Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,30/03/2021,DATA ISSUE,,2,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),SM SOPORTE A LA OP_CTROL (AMIC00CP)
INC000001508735,IBERIA,IBERIA,30/03/2021 09:58,,Pending,Fallo Software: No puede acceder a Kepler,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,31/03/2021,SOFTWARE FAILURE,,2,BCN AEROPUERTO,GESTOR CALIDAD BARCELONA (AHAB00CG)
INC000001508732,IBERIA,IBERIA,30/03/2021 09:05,,Assigned,IB+ | [IB2164473] No le llega PIN de ninguna manera,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001508728,IBERIA,IBERIA,30/03/2021 08:34,,Assigned,IB+ | No reciben PIN salvo por SMS,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,31/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,2,MANDOS,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001508724,IBERIA,IBERIA,30/03/2021 09:16,,In Progress,[IMM003] ordenes para facturar,USV_DGMI,Application Tower,Mantenimiento Dir. Técnica – MRO,Baja,,Mantenimiento Dir. Técnica,INCIDENT,30/03/2021,SOFTWARE FAILURE,,2,TALLER MOTORES,MNG FACTURACIÓN (AMRF0D)
