incident code,customer company group,customer company,create date-time,resolution date-time,incident status,incident descriptio,support group,tower group,domain group,priority,resolution description,assigned organization,inc.category,last modified date,inc type,inc element,aging,localizacion cliente,departamento cliente
INC000001496035,IBERIA,IBERIA,01/03/2021 10:35,,Assigned,[CPS004] CORUSON error al acceder,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,0,EDIF.101 - HANGAR 3,MGR. MANTO. INTERIORES Y (AMNLL2)
INC000001496034,IAG CARGO,IBERIA,01/03/2021 07:14,,In Progress,[CARGO PORTAL] 1K-blocks Used Available Use% Mounted on,CARGO-PORTAL,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,01/03/2021,SOFTWARE FAILURE,,0,SIN IDENTIFICAR,MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000001496033,IBERIA,IBERIA,01/03/2021 06:57,,Assigned,"LINUX_ibm - El job: V50ODI1 con OrderID: 5gaca del DataCenter: CTM_SERVER en la maquina: zlc, Aplica",USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,01/03/2021,PROCESS FAILURE,,0,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001496027,IBERIA,IBERIA,01/03/2021 06:00,,In Progress,EC 58 - gsan,GSAN,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,DATA ISSUE,BACKUP FAILURE,0,SIN IDENTIFICAR,
INC000001496023,IAG CARGO,IBERIA,01/03/2021 05:17,,Pending,[CARGO FENIX IMP] problemas con expedicion,CARGO-FENIX,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,01/03/2021,SOFTWARE FAILURE,,0,SIN IDENTIFICAR (MADRID BARAJAS),T.C.MAD- JEF.PERM.Y TURN (AGDM00MF)
INC000001496013,IBERIA,IBERIA,01/03/2021 01:45,,Assigned,"OBI: Sin acceso, privilegios",Aplicaciones BI,Application Tower,BI,Media,,Mantenimiento BI,INCIDENT,01/03/2021,SOFTWARE FAILURE,,0,SIN IDENTIFICAR (TOKIO),PORTFOLIO ASIA (ACW2B0YO)
INC000001496010,IBERIA,IBERIA,01/03/2021 00:51,,Assigned,LINUX_sun - Parametro /MEMORY/MEMORY/MEMAppUsablePerc esta en WARNING. Valor: 9.99 mc_host=sacarl1 m,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,0,SIN IDENTIFICAR,
INC000001495999,IBERIA,IBERIA,28/02/2021 22:30,,Assigned,Fallo Software: No me permite iniciar sesión con mi cuenta original. Dos cuentas iagcargo,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR,
INC000001495998,IBERIA,IBERIA,28/02/2021 22:08,,Assigned,Control-M Server: Shout by orderno: 0005gnb5 F49O401R,USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,01/03/2021,PROCESS FAILURE,BATCH,1,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001495979,IBERIA,IBERIA,28/02/2021 19:57,,Assigned,[AMO001] (PDTE CLIENTE) NO PUEDO ENTRAR EN EL AMOS,IAG EUC Remote Support,EUC,EUC,Media,"[FLIGHT OPS IB] se trata del AMOS de Vueling, nosotros tan solo llevamos el mantenimiento de AMOS IBERIA. Devolvemos la incidencia a SSI para que la asigne al grupo de mantenimiento de VUELING.",Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (BARCELONA),ESP. DE SOPORTE MATERIALE (AMICI0BC)
INC000001495967,IBERIA,IBERIA,28/02/2021 17:13,,Assigned,Control-M Server: Shout by orderno: 0005glww A60OVEGB CONTROL-M/Server <Control-M@iberia.es> Sun 28-,USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,01/03/2021,PROCESS FAILURE,BATCH,1,SIN IDENTIFICAR,
INC000001495964,IBERIA,IBERIA,28/02/2021 15:23,,Assigned,LINUX_sun - Parametro /BEAWLS_J2EE_APPS/comercial_crit2^comercial_crit4^J2EEApplications^bea_wls_int,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001495955,IBERIA,IBERIA,28/02/2021 12:18,,Assigned,LINUX - apamosl : Process is Down. mc_host=apamosl mc_host_class=Linux mc_host_address=172.21.233.5,E-Security,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001495950,IBERIA,IBERIA,28/02/2021 11:47,,Pending,Dispositivo averiado.,Mobiles,Network Tower,Network Tower,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,TELEPHONY FAILURE,DEVICE,1,TERMINAL T4,JEFE EXPLOTACIÓN (AH1001JF)
INC000001495947,IBERIA,IBERIA,28/02/2021 11:08,,Assigned,Error at NAS: connected to VPN,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,ACCESS FAILURE,,1,SIN IDENTIFICAR,
INC000001495942,IBERIA,IBERIA,28/02/2021 09:34,,Pending,"Fallo Hardware. Sala Dalí, lector tarjetas de embarque",IAG SITA Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,28/02/2021,HARDWARE FAILURE,,1,SIN IDENTIFICAR (MADRID BARAJAS),PREMIUM HUB MAD BJS (BCLTP0BJ)
INC000001495938,IBERIA,IBERIA,28/02/2021 08:48,,Assigned,LINUX_sun - ibcdwl2.ib : Filesystem patrol is occupied 90.01%. Open Incident Ticket to group MONITOR,MONITORIZACION Y DISPONIBILIDAD DE SERVICIOS,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001495936,IBERIA,IBERIA,28/02/2021 09:15,,Assigned,Fallo Software:ACTUALIZACION NAVEGADOR GOOGLE CHROME,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MANAGER CLIENTES ALTO VAL (ALCO00)
INC000001495931,IBERIA,IBERIA,28/02/2021 07:07,,Assigned,LINUX_sun - Parametro /MEMORY/MEMORY/MEMAppUsablePerc esta en WARNING. Valor: 9.94,WCS-ADMIN-SUPPORT,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001495917,IBERIA,IBERIA,28/02/2021 05:02,,Assigned,LINUX_sun - Comprobando conectividad con agente Patrol en el servidor ibcdsit1,ORACLE-LINUX-Support,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001495916,IBERIA,IBERIA,28/02/2021 05:01,,Assigned,LINUX_sun - Agente PATROL Parado,WCS-ADMIN-SUPPORT,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001495898,IBERIA,IBERIA,28/02/2021 00:41,,Pending,Avisar a OnCall de SAN Almacenamiento y Backup en horario de oficina - System started automatic phas,GSAN,Server Tower,Server Tower,Baja,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,1,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001495889,IBERIA,IBERIA,27/02/2021 22:07,,Assigned,Control-M Server: Shout by orderno: 0005gkiv F49O401R Mail message from CONTROL-M: Ha fallado el job,USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,01/03/2021,PROCESS FAILURE,,2,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001495878,IBERIA,IBERIA,27/02/2021 18:22,,Pending,Fallo Software: No funciona App Hielo por desactivacion de Fhlas Player,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,27/02/2021,SOFTWARE FAILURE,,2,TERMINAL T4,SENIOR MANAGER DE RAMPA (AHMD00)
INC000001495876,IBERIA,IBERIA,27/02/2021 17:53,,Pending,Error at NAS: no puede mover archivos de una carpeta a otra,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,ACCESS FAILURE,,2,SIN IDENTIFICAR (ANT.ZONA INDUSTRIAL),MNG.PLANIFICACIÓN Y SOPOR (AMIRC3)
INC000001495857,IBERIA,IBERIA,27/02/2021 11:28,,Assigned,DAT002: BLOQUEO CONTRASEÑA TSC,AIRPORT2,Application Tower,Aeropuertos,Baja,,Mantenimiento Aeropuertos,INCIDENT,01/03/2021,ACCESS FAILURE,,2,TERMINAL T4,PYC_CONTR.ECON._AG (AHMPC07A)
INC000001495843,IBERIA,IBERIA,28/02/2021 12:51,,Assigned,EFB Tablets de pilotos:,EFB_Tablets,Delivery,FLIGHT OPERATIONS,Baja,,Mantenimiento Operaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,1,EN EL AVIÓN - A340,FLOTA A340 Pilotos (AVVIL0A1)
INC000001495840,IBERIA,IBERIA,28/02/2021 10:18,,Assigned,"CIBER - No funciona telegrafia,",IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,COMMUNICATIONS FAILURE,,1,SIN IDENTIFICAR,
INC000001495832,IBERIA,IBERIA,28/02/2021 09:22,,In Progress,[SAV006]:,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,1,BCN AEROPUERTO,OPS CONTROL (AMNLB0PC)
INC000001495829,IBERIA,IBERIA,28/02/2021 09:12,,Assigned,Fallo Software:,NIIT_MTO_LOYALTY,Application Tower,Comercial y CRM,Baja,,Mantenimiento Comercial y CRM,INCIDENT,01/03/2021,SOFTWARE FAILURE,,1,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MANAGER CLIENTES ALTO VAL (ALCO00)
INC000001495828,IBERIA,IBERIA,28/02/2021 08:41,,In Progress,Fallo Carga Diaria OBI 28 Feb 2021,Aplicaciones BI,Application Tower,BI,Baja,,Mantenimiento BI,INCIDENT,01/03/2021,ACCESS FAILURE,,1,NEO-MARTINEZ VILLERGAS 49,MNG PLANIF TÁCTICA Y ANAL (APP005)
INC000001495826,IBERIA,IBERIA,28/02/2021 07:07,,Assigned,LINUX_sun - Parametro /MEMORY/MEMORY/MEMAppUsablePerc esta en WARNING. Valor: 9.94,ORACLE-LINUX-Support,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001495820,IBERIA,IBERIA,28/02/2021 05:38,,Assigned,dynatrace - slowdisk alerts,ORACLE-LINUX-Support,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,1,SIN IDENTIFICAR,
INC000001495807,IBERIA,IBERIA,27/02/2021 20:52,,Pending,Usuario autologon bloqueado,IAG EUC Remote Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,ACCESS FAILURE,PASSWORD UNLOCK,2,BCN AEROPUERTO,CAP BARCELONA (AHABS0MK)
INC000001495783,IBERIA,IBERIA,27/02/2021 11:25,,Pending,Incidencia en impresora.,IAG SITA Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,27/02/2021,PRINTING FAILURE,,2,TERMINAL T4,U.A.C._INC.PASAJ._AG.ADM. (AHMDS07A)
INC000001495773,IBERIA,IBERIA,27/02/2021 09:39,,Pending,P09: Problemas Billetes free,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,01/03/2021,SOFTWARE FAILURE,,2,MAH AEROPUERTO,PRODUCCIÓN PASAJEROS (AHAKHS0S)
INC000001495769,IBERIA,IBERIA,27/02/2021 09:27,,In Progress,Control-M Server: Shout by orderno: 0005ghzx I32OLARS,USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,27/02/2021,SOFTWARE FAILURE,,2,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001495766,OTHERS,IAG GBS,27/02/2021 09:11,,Pending,SITA AMS KEPLER - IBEGEA Interface file issue,AIRPORT1_ELS,Delivery,Delivery,Media,,Mantenimiento Aeropuertos,INCIDENT,27/02/2021,SOFTWARE WARNING,,2,IAG GBS,
INC000001495762,IBERIA,IBERIA,27/02/2021 07:37,,In Progress,LINUX_sun - apliwebl1.ib : Perdida de conexion con servidor de WebLogic SisMei1^SisMei1. CallOut to,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001495759,IAG CARGO,IBERIA,27/02/2021 04:36,,In Progress,LINUX_sun - beml: URL error no se ha podido conectar con http://wlcarga2.ib:2003/iagcargo/portlet/en,CARGO-PORTAL,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001495750,IBERIA,IBERIA,27/02/2021 09:47,,In Progress,[SAV006]: AUTORIZACION GEROMA / LLAMADAS,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Media,,Mantenimiento Operaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,2,SIN IDENTIFICAR (BARCELONA),ESP. DE SOPORTE MATERIALE (AMICI0BC)
INC000001495744,IBERIA,IBERIA,27/02/2021 07:26,,Assigned,Revisión antivirus,ANTIVIRUS,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,27/02/2021,PERFORMANCE ISSUE,HANG,2,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MANAGER CLIENTES ALTO VAL (ALCO00)
INC000001495739,IAG CARGO,IBERIA,27/02/2021 06:44,,In Progress,Control-M Server: Shout by orderno: 0005gh2g MVT-PROD-SCRIPT,CARGO-PORTAL,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,01/03/2021,PROCESS FAILURE,,2,SIN IDENTIFICAR,
INC000001495734,IBERIA,IBERIA,27/02/2021 03:09,,Assigned,LINUX_sun - Parametro /BEAWLS_J2EE_APPS/wls-wsat^1446300897/ActiveVersionState esta en CRITICAL. Val,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001495726,IAG CARGO,IBERIA,26/02/2021 23:43,,In Progress,LINUX_sun - ERROR Gestor MQSeries: BAW en sercoml1. La cola BA_CARGORES_SSM esta llena al 8.9000% (4,CARGO-OPTIMA,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,3,SIN IDENTIFICAR,
INC000001495724,IBERIA,IBERIA,26/02/2021 23:36,,Assigned,Control-M Server: Shout by orderno: 0005ghvj I51IGHT1,USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,01/03/2021,PROCESS FAILURE,BATCH,3,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001495713,IBERIA,IBERIA,26/02/2021 22:09,,Assigned,"Ha fallado el job F49O401R en zlc , avisar en horario laboral a USCIBMAM",USCIBMAM,Application Tower,Cobol Domain,Baja,,Mantenimiento COBOL,INCIDENT,01/03/2021,PROCESS FAILURE,BATCH,3,MANDOS,U.OPERACIONES ORDENADORES (ASXA00)
INC000001495711,IBERIA,IBERIA,26/02/2021 22:00,,Pending,[PORTAL EMPLEADO],JAVA Apps Support,Application Tower,RRHH,Baja,01/03: Email sent to Plantilla team to check validator,Mantenimiento Corporativa y RRHH,INCIDENT,01/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,3,BCN AEROPUERTO,TMA MECANICA (AMNLB0AC)
INC000001495696,IBERIA,IBERIA,26/02/2021 19:37,,In Progress,[IB.COM Old Web] Portal de objetos perdidos no funciona - https://www.iberia.foundspot.com/es,AM_MTO_IBCOM,Application Tower,Ib.com,Media,,MANTENIMIENTO IB.COM,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,TERMINAL T4,U.A.C._INC.EQ.PAX._SPV. (AHMDS06V)
INC000001495694,IBERIA,IBERIA,26/02/2021 19:39,,Assigned,[TRYP]:no le aparecen sus horarios,AIRPORT2,Application Tower,Aeropuertos,Baja,,Mantenimiento Aeropuertos,INCIDENT,26/02/2021,SOFTWARE FAILURE,,3,TERMINAL T4,ASIST.PAX T4_TRA_AG. (AHMDST4A)
INC000001495688,IBERIA,IBERIA,26/02/2021 18:18,,Assigned,I1-InitialAccess-T1078.0I1_SOC-1331 - 01-DefaultAccountLoginAttemptDetectedWindows-SPL001,E-Security,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,SECURITY ISSUE,,3,SIN IDENTIFICAR,
INC000001495686,IAG CARGO,IBERIA,26/02/2021 17:55,,In Progress,LINUX_sun - beml: URL error no se ha podido conectar con http://www.iagcargo.com/portalcarga despue,CARGO-PORTAL,Application Tower,CARGO,Media,,Mantenimiento Cargo,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,3,SIN IDENTIFICAR,
INC000001495660,IBERIA,IBERIA,26/02/2021 15:43,,Assigned,Incidencia RES / RSV: revisar el siguiente PNR,RSV,Application Tower,PSS,Media,,Mantenimiento Pasaje,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,SIN IDENTIFICAR,
INC000001495658,IBERIA,IBERIA,26/02/2021 16:31,,Assigned,Usuario no definido en SCA o Contraseña invalida en el SCA,AIRPORT2,Application Tower,Aeropuertos,Media,,Mantenimiento Aeropuertos,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,NEO-MARTINEZ VILLERGAS 49,MNG PRECIOS Y DEMANDA EUR (ACRI02)
INC000001495655,IBERIA EXPRESS,IBERIA EXPRESS,26/02/2021 15:31,,Assigned,"se necesita analizar los logs de un usuario, FAUSTO.CAMARERO",MICROSOFT ACTIVE DIRECTORY,Server Tower,Server Tower,Media,Checking,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,DEFAULT,,3,MADRID / ALCAÑIZ,
INC000001495653,IBERIA,IBERIA,26/02/2021 15:32,,In Progress,HFM support,HFM Support,Application Tower,Financiero,Baja,,Mantenimiento Financiero,INCIDENT,26/02/2021,COMMUNICATIONS FAILURE,,3,SIN IDENTIFICAR (LONDRES),
INC000001495650,IBERIA,IBERIA,27/02/2021 03:11,,Assigned,LINUX_sun - Parametro /BEAWLS_J2EE_APPS/AdminServer_CPLEX^AdminServer^J2EEApplications^bea_wls_deplo,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001495646,IBERIA,IBERIA,27/02/2021 01:09,,Assigned,LINUX_sun - Parametro /BEAWLS_J2EE_APPS/airports2^airports2^Scafis/ActiveVersionState esta en CRITIC,TSSUNUNISYS-BBDD,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,2,SIN IDENTIFICAR,
INC000001495639,IBERIA,IBERIA,26/02/2021 22:20,,Assigned,Fallo Software: equipo no arranca.,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),MNG T. HIDRÁULICO Y NEUMÁ (AMICTC)
INC000001495627,IBERIA,IBERIA,26/02/2021 20:11,,Assigned,SCOM - Windows on ibcom003nwin03-d1defed4-04fe-42e4-91f4-63adfea657ca_PrincipalName : IBCOM003NWIN03,ASSECO_MTO_CKIONLINE,Application Tower,PSS,Media,,Mantenimiento Pasaje,INCIDENT,01/03/2021,PERFORMANCE ISSUE,,3,SIN IDENTIFICAR,
INC000001495622,IBERIA,IBERIA,26/02/2021 18:51,,Pending,DAT002:,Conectividad de red,Network Tower,Network Tower,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,COMMUNICATIONS FAILURE,,3,SIN IDENTIFICAR,
INC000001495601,IBERIA,IBERIA,26/02/2021 16:47,,Pending,No puede realizar curso por falta de actualizar flash player,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,ACCESS FAILURE,INTERNET ACCESS,3,SCQ AEROPUERTO,ASISTENCIA RAMPA SCQ (AHAYM0AR)
INC000001495592,IBERIA,IBERIA,26/02/2021 15:44,,Assigned,SCOM - Windows on ieaimsdbdes-1e0999aa-86a5-4be9-af67-4215f9fcef2c_PrincipalName : IEAIMSDBDES.ibexp,MONITORIZACION Y DISPONIBILIDAD DE SERVICIOS,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,28/02/2021,PERFORMANCE ISSUE,,3,SIN IDENTIFICAR,
INC000001495571,IBERIA,IBERIA,26/02/2021 13:49,,Pending,Fallo Software: SOLUCION SEGURIDAD WINDOWS *** SE REQUIEREN ACCIONES***,ANTIVIRUS,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,SIN IDENTIFICAR (NUEVA ZONA INDUSTRIAL),DUTY TRAVEL NZI (1GV101NZ)
INC000001495568,IBERIA,IBERIA,26/02/2021 13:51,,Pending,P09: Problemas Billetes free No he recibido billetes solicitados on line,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,SIN IDENTIFICAR (MADRID BARAJAS),GE.ESTAND Y PROC- ASIST T (AVY000AS)
INC000001495551,IBERIA,IBERIA,26/02/2021 13:21,,Pending,Fallo Hardware en Portatil: teclado no funciona correctamente,IAG EUC Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,HARDWARE FAILURE,,3,NEO-MARTINEZ VILLERGAS 49,D. MARCA Y MARKETING (ACFM00)
INC000001495550,IBERIA,IBERIA,26/02/2021 15:08,,Pending,Error while copying data,ANTIVIRUS,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,DEFAULT,DEFAULT,3,SIN IDENTIFICAR,
INC000001495547,IBERIA,IBERIA,26/02/2021 15:10,,Assigned,Fallo Peoplesoft: Injustificados febrero/2021 con erte parcial,PeopleSoft Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,26/02/2021,DATA ISSUE,,3,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001495540,IBERIA,IBERIA,26/02/2021 14:37,,Pending,[PORTAL EMPLEADO],JAVA Apps Support,Application Tower,RRHH,Baja,01/03: Email sent to user to get more information,Mantenimiento Corporativa y RRHH,INCIDENT,01/03/2021,SOFTWARE FAILURE,APPLICATION ERROR,3,TALLER MOTORES,MNG. UTILLAJE (AMRF02)
INC000001495521,IBERIA,IBERIA,26/02/2021 13:38,,Pending,[ICC002] SALESFORCE SERVICE CLOUD,NIIT_MTO_SFC_CRM,Application Tower,Delivery,Media,,Mantenimiento Comercial y CRM,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,NEO-MARTINEZ VILLERGAS 49,CUSTOMER CENTER B2B & CLA (BCLMI0)
INC000001495519,IBERIA,IBERIA,26/02/2021 13:30,,Assigned,Fallo Peoplesoft: No lee el día 21/12 nn 297360,PeopleSoft Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,26/02/2021,DATA ISSUE,,3,NEO-MARTINEZ VILLERGAS 49,NÓMINA (3YRN00)
INC000001495512,IBERIA,IBERIA,26/02/2021 13:16,,Assigned,Fallo Software: plan renove para ordenador,IAG EUC Support,EUC,EUC,Media,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,EDIF.101 - HANGAR 3,OFICINA ADMINISTRATIVA AZ (AMNLL0A0)
INC000001495509,IBERIA,IBERIA,26/02/2021 13:21,,In Progress,Campo email_operative sin información,AM_MTO_VDL,UNKNOW,UNKNOW,Media,,Mantenimiento BI,INCIDENT,26/02/2021,DATA ISSUE,,3,SIN IDENTIFICAR,
INC000001495504,IBERIA,IBERIA,26/02/2021 13:10,,Pending,[SIVA] - VLG program update AIMS S21,Flight OPS IB,Application Tower,FLIGHT OPERATIONS,Baja,Pendiente VY,Mantenimiento Operaciones,INCIDENT,26/02/2021,ACCESS FAILURE,,3,NEO-MARTINEZ VILLERGAS 49,MNG. PLANIFICACIÓN Y CONT (AHAO00)
INC000001495503,IBERIA,IBERIA,26/02/2021 13:01,,Pending,[SEG010] Usuario fallo sincronía,JAVA Apps Support,Application Tower,RRHH,Baja,"01-03 We have checked, you do not have access to the Salud Laboral application, please raise a request (work order ) to get access to the Salud Laboral application.",Mantenimiento Corporativa y RRHH,INCIDENT,01/03/2021,ACCESS FAILURE,PASSWORD,3,SIN IDENTIFICAR,
INC000001495501,IBERIA,IBERIA,26/02/2021 12:53,,In Progress,Incidencia Resiber BKG - Campos OSI_n sin información,AM_MTO_VDL,UNKNOW,UNKNOW,Media,,Mantenimiento BI,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,SIN IDENTIFICAR,
INC000001495486,IBERIA,IBERIA,26/02/2021 12:08,,Pending,Fallo Software: error en equipo despues de actualizar,IAG EUC Remote Support,EUC,EUC,Baja,,Unidad de Instalaciones y Telecomunicaciones,INCIDENT,26/02/2021,SOFTWARE FAILURE,,3,NEO-MARTINEZ VILLERGAS 49,DIRECCION CALIDAD Y SMS (AP1000)
INC000001495472,IBERIA,IBERIA,26/02/2021 11:41,,In Progress,P09: Problemas Billetes free,JAVA Apps Support,Application Tower,RRHH,Baja,,Mantenimiento Corporativa y RRHH,INCIDENT,01/03/2021,SOFTWARE FAILURE,,3,SIN IDENTIFICAR (VUELO),GESTOR DE FLOTA LARGO RA (ABLY00)
INC000001495470,IBERIA,IBERIA,26/02/2021 11:14,,Pending,LINUX_ibm - Parametro /ORACLE_TBSP_INSTANCE/odib2_SYSTEM/AutoExtended esta en WARNING. Valor: 1.00 m,DBA-Server-Support,Server Tower,Server Tower,Media,,Unidad de Operaciones Ordenadores,INCIDENT,27/02/2021,PERFORMANCE ISSUE,,3,SIN IDENTIFICAR,
